time_key,customer_key,product_key,employee_key,shipper_key,Quantity_detail,UnitPrice_detail,Discount_detail,line_total,order_id,Quantity,Unit Price,Discount,order_date
119.0,75,68,1,2.0,8.0,10.0,0.2000000029802322,63.99999976158142,,,,,
120.0,21,24,9,3.0,15.0,3.6,0.0,54.0,,,,,
120.0,21,34,9,3.0,10.0,11.2,0.0,112.0,,,,,
120.0,70,24,1,2.0,15.0,3.6,0.0,54.0,,,,,
120.0,70,28,1,2.0,6.0,36.4,0.0,218.4,,,,,
120.0,70,59,1,2.0,12.0,44.0,0.0,528.0,,,,,
120.0,70,71,1,2.0,15.0,17.2,0.0,258.0,,,,,
121.0,72,45,2,1.0,15.0,7.6,0.2000000029802322,91.19999966025352,,,,,
121.0,72,52,2,1.0,20.0,5.6,0.2000000029802322,89.59999966621399,,,,,
121.0,72,53,2,1.0,40.0,26.2,0.0,1048.0,,,,,
122.0,10,10,4,2.0,16.0,24.8,0.0,396.8,,,,,
122.0,10,55,4,2.0,15.0,19.2,0.0,288.0,,,,,
122.0,10,62,4,2.0,20.0,39.4,0.0,788.0,,,,,
122.0,10,70,4,2.0,30.0,12.0,0.0,360.0,,,,,
123.0,20,31,6,1.0,60.0,10.0,0.1000000014901161,539.9999991059303,,,,,
123.0,20,35,6,1.0,40.0,14.4,0.1000000014901161,518.3999991416931,,,,,
123.0,20,46,6,1.0,45.0,9.6,0.0,432.0,,,,,
123.0,20,72,6,1.0,24.0,27.8,0.1000000014901161,600.4799990057945,,,,,
123.0,17,13,3,3.0,18.0,4.8,0.0,86.39999999999999,,,,,
124.0,59,69,2,3.0,50.0,28.8,0.0,1440.0,,,,,
125.0,71,2,1,3.0,25.0,15.2,0.25,285.0,,,,,
125.0,71,14,1,3.0,42.0,18.6,0.25,585.9000000000001,,,,,
125.0,71,25,1,3.0,7.0,11.2,0.25,58.8,,,,,
125.0,71,26,1,3.0,70.0,24.9,0.25,1307.25,,,,,
125.0,71,31,1,3.0,32.0,10.0,0.0,320.0,,,,,
125.0,36,13,1,3.0,10.0,4.8,0.0,48.0,,,,,
125.0,36,62,1,3.0,10.0,39.4,0.0,394.0,,,,,
126.0,35,46,6,1.0,28.0,9.6,0.1000000014901161,241.9199995994568,,,,,
126.0,35,53,6,1.0,70.0,26.2,0.1000000014901161,1650.599997267127,,,,,
126.0,35,69,6,1.0,8.0,28.8,0.0,230.4,,,,,
127.0,25,23,1,3.0,40.0,7.2,0.0,288.0,,,,,
127.0,25,71,1,3.0,60.0,17.2,0.0,1032.0,,,,,
127.0,25,72,1,3.0,21.0,27.8,0.0,583.8000000000001,,,,,
127.0,60,21,5,1.0,10.0,8.0,0.1500000059604644,67.99999952316284,,,,,
127.0,60,51,5,1.0,18.0,42.4,0.1500000059604644,648.7199954509734,,,,,
128.0,71,35,2,3.0,30.0,14.4,0.0,432.0,,,,,
128.0,71,55,2,3.0,120.0,19.2,0.1000000014901161,2073.5999965667725,,,,,
129.0,83,68,8,3.0,60.0,10.0,0.0,600.0,,,,,
129.0,83,71,8,3.0,30.0,17.2,0.0,516.0,,,,,
129.0,83,76,8,3.0,35.0,14.4,0.0,504.0,,,,,
129.0,83,77,8,3.0,14.0,10.4,0.0,145.6,,,,,
130.0,19,29,1,3.0,21.0,99.0,0.0,2079.0,,,,,
130.0,19,35,1,3.0,35.0,14.4,0.0,504.0,,,,,
130.0,19,49,1,3.0,30.0,16.0,0.0,480.0,,,,,
130.0,65,30,1,1.0,18.0,20.7,0.0,372.6,,,,,
130.0,65,56,1,1.0,70.0,30.4,0.0,2128.0,,,,,
130.0,65,65,1,1.0,20.0,16.8,0.0,336.0,,,,,
130.0,65,71,1,1.0,60.0,17.2,0.0,1032.0,,,,,
131.0,20,23,8,2.0,60.0,7.2,0.0,432.0,,,,,
131.0,20,63,8,2.0,65.0,35.1,0.0,2281.5,,,,,
132.0,20,16,4,3.0,21.0,13.9,0.1500000059604644,248.11499826014045,,,,,
132.0,20,48,4,3.0,70.0,10.2,0.1500000059604644,606.8999957442284,,,,,
132.0,49,26,2,1.0,30.0,24.9,0.050000000745058,709.6499994434416,,,,,
132.0,49,42,2,1.0,40.0,11.2,0.050000000745058,425.599999666214,,,,,
132.0,49,49,2,1.0,30.0,16.0,0.050000000745058,455.9999996423721,,,,,
133.0,47,3,1,1.0,50.0,8.0,0.0,400.0,,,,,
134.0,62,1,7,1.0,10.0,14.4,0.0,144.0,,,,,
134.0,62,21,7,1.0,30.0,8.0,0.1000000014901161,215.99999964237213,,,,,
134.0,62,28,7,1.0,42.0,36.4,0.1000000014901161,1375.9199977219105,,,,,
134.0,62,36,7,1.0,5.0,15.2,0.1000000014901161,68.39999988675117,,,,,
134.0,62,40,7,1.0,2.0,14.7,0.1000000014901161,26.459999956190583,,,,,
134.0,56,11,2,2.0,30.0,16.8,0.0,504.0,,,,,
134.0,56,69,2,2.0,15.0,28.8,0.0,432.0,,,,,
134.0,56,71,2,2.0,15.0,17.2,0.0,258.0,,,,,
135.0,23,37,8,1.0,10.0,20.8,0.0,208.0,,,,,
135.0,23,54,8,1.0,6.0,5.9,0.0,35.400000000000006,,,,,
135.0,23,62,8,1.0,35.0,39.4,0.0,1379.0,,,,,
136.0,54,14,3,1.0,12.0,18.6,0.0,223.2,,,,,
136.0,54,21,3,1.0,12.0,8.0,0.0,96.0,,,,,
137.0,10,33,3,3.0,49.0,2.0,0.0,98.0,,,,,
137.0,10,59,3,3.0,16.0,44.0,0.0,704.0,,,,,
137.0,10,41,9,3.0,25.0,7.7,0.2000000029802322,153.9999994263053,,,,,
137.0,10,44,9,3.0,40.0,15.5,0.2000000029802322,495.999998152256,,,,,
137.0,10,59,9,3.0,9.0,44.0,0.2000000029802322,316.79999881982803,,,,,
138.0,87,14,8,2.0,20.0,18.6,0.1000000014901161,334.7999994456768,,,,,
139.0,41,1,3,2.0,24.0,14.4,0.0,345.6,,,,,
139.0,41,62,3,2.0,40.0,39.4,0.0,1576.0,,,,,
139.0,41,76,3,2.0,14.0,14.4,0.0,201.6,,,,,
139.0,21,19,2,3.0,18.0,7.3,0.050000000745058,124.82999990209936,,,,,
139.0,21,33,2,3.0,50.0,2.0,0.0,100.0,,,,,
140.0,36,17,3,1.0,2.0,31.2,0.0,62.4,,,,,
140.0,36,33,3,1.0,20.0,2.0,0.0,40.0,,,,,
141.0,87,19,8,3.0,20.0,7.3,0.0,146.0,,,,,
141.0,87,53,8,3.0,10.0,26.2,0.0,262.0,,,,,
141.0,87,57,8,3.0,20.0,15.6,0.0,312.0,,,,,
141.0,73,38,4,3.0,50.0,210.8,0.0,10540.0,,,,,
141.0,73,46,4,3.0,2.0,9.6,0.25,14.4,,,,,
141.0,73,68,4,3.0,36.0,10.0,0.25,270.0,,,,,
141.0,73,77,4,3.0,35.0,10.4,0.0,364.0,,,,,
142.0,63,2,4,1.0,60.0,15.2,0.0,912.0,,,,,
142.0,63,47,4,1.0,55.0,7.6,0.0,418.0,,,,,
142.0,63,61,4,1.0,16.0,22.8,0.0,364.8,,,,,
142.0,63,74,4,1.0,15.0,8.0,0.0,120.0,,,,,
143.0,68,60,4,2.0,60.0,27.2,0.050000000745058,1550.3999987840652,,,,,
143.0,68,69,4,2.0,20.0,28.8,0.050000000745058,547.1999995708466,,,,,
144.0,88,9,3,1.0,20.0,77.6,0.1000000014901161,1396.7999976873398,,,,,
144.0,88,13,3,1.0,2.0,4.8,0.1000000014901161,8.639999985694885,,,,,
144.0,88,70,3,1.0,8.0,12.0,0.1000000014901161,86.39999985694885,,,,,
144.0,88,73,3,1.0,20.0,12.0,0.1000000014901161,215.99999964237213,,,,,
144.0,61,19,8,1.0,4.0,7.3,0.1500000059604644,24.81999982595444,,,,,
144.0,61,26,8,1.0,30.0,24.9,0.0,747.0,,,,,
144.0,61,53,8,1.0,15.0,26.2,0.1500000059604644,334.04999765753746,,,,,
144.0,61,77,8,1.0,10.0,10.4,0.1500000059604644,88.3999993801117,,,,,
145.0,27,26,2,1.0,2.0,24.9,0.0,49.8,,,,,
146.0,31,31,6,3.0,14.0,10.0,0.0,140.0,,,,,
146.0,31,59,6,3.0,20.0,44.0,0.0,880.0,,,,,
146.0,51,35,7,2.0,60.0,14.4,0.2000000029802322,691.1999974250793,,,,,
146.0,51,38,7,2.0,49.0,210.8,0.2000000029802322,8263.359969216586,,,,,
146.0,51,68,7,2.0,30.0,10.0,0.2000000029802322,239.99999910593036,,,,,
147.0,41,55,6,2.0,10.0,19.2,0.25,144.0,,,,,
147.0,41,76,6,2.0,20.0,14.4,0.25,216.0,,,,,
148.0,29,56,4,1.0,5.0,30.4,0.0,152.0,,,,,
148.0,29,64,4,1.0,7.0,26.6,0.0,186.2,,,,,
148.0,59,14,4,2.0,35.0,18.6,0.0,651.0,,,,,
149.0,66,46,7,1.0,20.0,9.6,0.0,192.0,,,,,
150.0,37,50,3,2.0,40.0,13.0,0.0,520.0,,,,,
150.0,37,63,3,2.0,35.0,35.1,0.25,921.375,,,,,
151.0,20,17,4,1.0,45.0,31.2,0.2000000029802322,1123.199995815754,,,,,
151.0,20,21,4,1.0,50.0,8.0,0.0,400.0,,,,,
151.0,20,56,4,1.0,30.0,30.4,0.0,912.0,,,,,
151.0,20,59,4,1.0,70.0,44.0,0.2000000029802322,2463.9999908208847,,,,,
151.0,10,17,4,2.0,50.0,31.2,0.25,1170.0,,,,,
151.0,10,40,4,2.0,50.0,14.7,0.25,551.25,,,,,
151.0,10,47,4,2.0,30.0,7.6,0.25,171.0,,,,,
152.0,75,26,3,2.0,10.0,24.9,0.0,249.0,,,,,
152.0,75,54,3,2.0,40.0,5.9,0.0,236.0,,,,,
153.0,60,56,3,3.0,28.0,30.4,0.0,851.1999999999999,,,,,
153.0,24,11,3,2.0,6.0,16.8,0.0,100.8,,,,,
153.0,24,76,3,2.0,18.0,14.4,0.1500000059604644,220.3199984550476,,,,,
154.0,16,2,8,2.0,10.0,15.2,0.0,152.0,,,,,
154.0,16,22,8,2.0,12.0,16.8,0.0,201.6,,,,,
154.0,16,72,8,2.0,10.0,27.8,0.0,278.0,,,,,
155.0,7,46,3,2.0,5.0,9.6,0.0,48.0,,,,,
155.0,7,56,3,2.0,40.0,30.4,0.1000000014901161,1094.3999981880188,,,,,
155.0,7,64,3,2.0,30.0,26.6,0.1000000014901161,718.1999988108873,,,,,
155.0,7,75,3,2.0,24.0,6.2,0.1000000014901161,133.91999977827072,,,,,
155.0,87,53,8,1.0,15.0,26.2,0.0,393.0,,,,,
156.0,79,19,3,2.0,15.0,7.3,0.2000000029802322,87.59999967366457,,,,,
156.0,79,34,3,2.0,20.0,11.2,0.2000000029802322,179.19999933242798,,,,,
156.0,79,57,3,2.0,15.0,15.6,0.2000000029802322,187.19999930262568,,,,,
157.0,51,12,6,3.0,15.0,30.4,0.0,456.0,,,,,
157.0,51,16,6,3.0,16.0,13.9,0.0,222.4,,,,,
157.0,51,64,6,3.0,6.0,26.6,0.0,159.60000000000002,,,,,
157.0,51,74,6,3.0,30.0,8.0,0.0,240.0,,,,,
158.0,71,2,4,2.0,45.0,15.2,0.1500000059604644,581.3999959230423,,,,,
158.0,71,16,4,2.0,49.0,13.9,0.1500000059604644,578.9349959403277,,,,,
158.0,71,29,4,2.0,24.0,99.0,0.1500000059604644,2019.5999858379364,,,,,
158.0,71,61,4,2.0,90.0,22.8,0.1500000059604644,1744.199987769127,,,,,
158.0,55,27,3,2.0,50.0,35.1,0.0,1755.0,,,,,
159.0,20,11,3,2.0,30.0,16.8,0.0,504.0,,,,,
159.0,20,54,3,2.0,80.0,5.9,0.0,472.0,,,,,
159.0,20,66,3,2.0,60.0,13.6,0.0,816.0,,,,,
160.0,66,11,8,1.0,6.0,16.8,0.2000000029802322,80.6399996995926,,,,,
160.0,66,28,8,1.0,12.0,36.4,0.0,436.8,,,,,
160.0,5,17,3,3.0,10.0,31.2,0.0,312.0,,,,,
160.0,5,26,3,3.0,15.0,24.9,0.0,373.5,,,,,
160.0,5,35,3,3.0,8.0,14.4,0.0,115.2,,,,,
160.0,5,41,3,3.0,30.0,7.7,0.0,231.0,,,,,
161.0,5,39,3,1.0,6.0,14.4,0.0,86.4,,,,,
161.0,5,54,3,1.0,15.0,5.9,0.0,88.5,,,,,
162.0,79,19,6,1.0,12.0,7.3,0.1000000014901161,78.83999986946583,,,,,
162.0,79,24,6,1.0,20.0,3.6,0.1000000014901161,64.79999989271164,,,,,
162.0,79,31,6,1.0,3.0,10.0,0.1000000014901161,26.99999995529652,,,,,
162.0,79,52,6,1.0,15.0,5.6,0.1000000014901161,75.59999987483025,,,,,
162.0,67,19,4,2.0,40.0,7.3,0.0,292.0,,,,,
162.0,67,65,4,2.0,35.0,16.8,0.0,588.0,,,,,
162.0,67,71,4,2.0,2.0,17.2,0.0,34.4,,,,,
163.0,64,26,4,2.0,6.0,24.9,0.0,149.39999999999998,,,,,
163.0,64,40,4,2.0,20.0,14.7,0.0,294.0,,,,,
164.0,7,10,3,2.0,14.0,24.8,0.0,347.2,,,,,
164.0,7,52,3,2.0,20.0,5.6,0.0,112.0,,,,,
164.0,7,62,3,2.0,35.0,39.4,0.0,1379.0,,,,,
165.0,84,10,8,2.0,20.0,24.8,0.2000000029802322,396.7999985218048,,,,,
165.0,84,54,8,2.0,6.0,5.9,0.2000000029802322,28.319999894499784,,,,,
165.0,63,55,4,3.0,120.0,19.2,0.1000000014901161,2073.5999965667725,,,,,
165.0,63,64,4,3.0,35.0,26.6,0.1000000014901161,837.8999986127019,,,,,
165.0,63,65,4,3.0,28.0,16.8,0.1000000014901161,423.35999929904943,,,,,
165.0,63,77,4,3.0,55.0,10.4,0.1000000014901161,514.7999991476536,,,,,
166.0,71,28,8,1.0,15.0,36.4,0.0,546.0,,,,,
166.0,71,44,8,1.0,100.0,15.5,0.050000000745058,1472.49999884516,,,,,
167.0,4,48,1,2.0,15.0,10.2,0.1000000014901161,137.69999977201223,,,,,
167.0,4,70,1,2.0,25.0,12.0,0.1000000014901161,269.9999995529652,,,,,
167.0,41,16,4,3.0,20.0,13.9,0.2000000029802322,222.39999917149544,,,,,
167.0,41,33,4,3.0,20.0,2.0,0.2000000029802322,31.99999988079071,,,,,
167.0,41,46,4,3.0,10.0,9.6,0.2000000029802322,76.7999997138977,,,,,
168.0,87,39,8,2.0,20.0,14.4,0.0,288.0,,,,,
168.0,87,53,8,2.0,50.0,26.2,0.0,1310.0,,,,,
168.0,87,61,8,2.0,25.0,22.8,0.0,570.0,,,,,
168.0,87,71,8,2.0,30.0,17.2,0.0,516.0,,,,,
169.0,39,21,8,2.0,40.0,8.0,0.1500000059604644,271.99999809265137,,,,,
169.0,39,49,8,2.0,21.0,16.0,0.1500000059604644,285.59999799728394,,,,,
169.0,39,59,2,1.0,36.0,44.0,0.0,1584.0,,,,,
170.0,76,26,7,3.0,30.0,24.9,0.0,747.0,,,,,
170.0,76,28,7,3.0,30.0,36.4,0.0,1092.0,,,,,
170.0,76,43,7,3.0,20.0,36.8,0.0,736.0,,,,,
170.0,76,56,7,3.0,15.0,30.4,0.0,456.0,,,,,
170.0,76,71,7,3.0,50.0,17.2,0.0,860.0,,,,,
171.0,84,7,4,2.0,16.0,24.0,0.050000000745058,364.7999997138977,,,,,
171.0,84,46,4,2.0,20.0,9.6,0.050000000745058,182.39999985694885,,,,,
171.0,84,72,4,2.0,40.0,27.8,0.0,1112.0,,,,,
172.0,24,68,8,1.0,21.0,10.0,0.25,157.5,,,,,
172.0,24,75,8,1.0,4.0,6.2,0.25,18.6,,,,,
172.0,46,21,1,3.0,40.0,8.0,0.25,240.0,,,,,
172.0,46,30,1,3.0,28.0,20.7,0.25,434.7000000000001,,,,,
172.0,46,55,1,3.0,60.0,19.2,0.25,864.0,,,,,
173.0,16,13,2,1.0,1.0,4.8,0.0,4.8,,,,,
173.0,16,23,2,1.0,21.0,7.2,0.0,151.20000000000002,,,,,
174.0,76,19,5,3.0,21.0,7.3,0.0,153.29999999999998,,,,,
174.0,76,42,5,3.0,50.0,11.2,0.0,560.0,,,,,
174.0,28,4,4,2.0,16.0,17.6,0.2000000029802322,225.2799991607666,,,,,
174.0,28,43,4,2.0,3.0,36.8,0.0,110.4,,,,,
174.0,28,56,4,2.0,30.0,30.4,0.2000000029802322,729.5999972820282,,,,,
174.0,28,60,4,2.0,20.0,27.2,0.0,544.0,,,,,
175.0,83,24,1,3.0,25.0,3.6,0.0,90.0,,,,,
175.0,83,29,1,3.0,18.0,99.0,0.1000000014901161,1603.799997344613,,,,,
175.0,83,40,1,3.0,20.0,14.7,0.0,294.0,,,,,
175.0,83,45,1,3.0,30.0,7.6,0.1000000014901161,205.19999966025352,,,,,
175.0,83,50,1,3.0,25.0,13.0,0.0,325.0,,,,,
176.0,15,11,4,1.0,10.0,16.8,0.0,168.0,,,,,
176.0,15,46,4,1.0,5.0,9.6,0.0,48.0,,,,,
176.0,49,24,8,2.0,28.0,3.6,0.0,100.8,,,,,
176.0,49,25,8,2.0,12.0,11.2,0.0,134.39999999999998,,,,,
177.0,39,30,3,3.0,8.0,20.7,0.0,165.6,,,,,
177.0,39,43,3,3.0,15.0,36.8,0.0,552.0,,,,,
178.0,89,2,1,1.0,40.0,15.2,0.1500000059604644,516.7999963760376,,,,,
178.0,89,16,1,1.0,35.0,13.9,0.1500000059604644,413.524997100234,,,,,
178.0,89,44,1,1.0,2.0,15.5,0.1500000059604644,26.3499998152256,,,,,
179.0,9,18,4,2.0,30.0,50.0,0.0,1500.0,,,,,
179.0,9,23,4,2.0,15.0,7.2,0.0,108.0,,,,,
179.0,9,64,4,2.0,8.0,26.6,0.0,212.8,,,,,
179.0,11,7,2,3.0,30.0,24.0,0.0,720.0,,,,,
179.0,11,56,2,3.0,20.0,30.4,0.0,608.0,,,,,
180.0,72,24,8,1.0,80.0,3.6,0.050000000745058,273.5999997854233,,,,,
180.0,72,51,8,1.0,18.0,42.4,0.0,763.1999999999999,,,,,
181.0,38,33,1,3.0,12.0,2.0,0.0,24.0,,,,,
181.0,38,71,1,3.0,12.0,17.2,0.0,206.4,,,,,
181.0,58,14,5,2.0,12.0,18.6,0.0,223.2,,,,,
181.0,58,28,5,2.0,18.0,36.4,0.0,655.1999999999999,,,,,
181.0,58,40,5,2.0,21.0,14.7,0.0,308.7,,,,,
181.0,58,75,5,2.0,10.0,6.2,0.0,62.0,,,,,
182.0,76,31,9,1.0,35.0,10.0,0.1500000059604644,297.49999791383743,,,,,
182.0,76,66,9,1.0,60.0,13.6,0.1500000059604644,693.599995136261,,,,,
182.0,76,76,9,1.0,42.0,14.4,0.1500000059604644,514.0799963951112,,,,,
183.0,35,55,8,3.0,2.0,19.2,0.050000000745058,36.479999971389766,,,,,
183.0,35,70,8,3.0,12.0,12.0,0.0,144.0,,,,,
183.0,60,1,5,2.0,15.0,14.4,0.0,216.0,,,,,
183.0,60,21,5,2.0,21.0,8.0,0.25,126.0,,,,,
183.0,60,39,5,2.0,20.0,14.4,0.25,216.0,,,,,
184.0,84,10,2,3.0,20.0,24.8,0.050000000745058,471.1999996304512,,,,,
185.0,65,38,3,3.0,30.0,210.8,0.0,6324.0,,,,,
185.0,65,53,3,3.0,28.0,26.2,0.0,733.6,,,,,
185.0,65,59,3,3.0,60.0,44.0,0.0,2640.0,,,,,
185.0,65,64,3,3.0,30.0,26.6,0.0,798.0,,,,,
186.0,23,47,6,2.0,30.0,7.6,0.0,228.0,,,,,
186.0,23,59,6,2.0,12.0,44.0,0.0,528.0,,,,,
186.0,67,49,8,2.0,24.0,16.0,0.0,384.0,,,,,
186.0,67,60,8,2.0,40.0,27.2,0.0,1088.0,,,,,
187.0,43,40,1,3.0,10.0,14.7,0.0,147.0,,,,,
188.0,89,34,7,2.0,35.0,11.2,0.050000000745058,372.3999997079373,,,,,
188.0,89,77,7,2.0,30.0,10.4,0.050000000745058,296.3999997675419,,,,,
188.0,11,21,3,3.0,14.0,8.0,0.0,112.0,,,,,
188.0,11,40,3,3.0,10.0,14.7,0.0,147.0,,,,,
188.0,11,51,3,3.0,3.0,42.4,0.0,127.2,,,,,
189.0,47,2,4,2.0,20.0,15.2,0.1000000014901161,273.5999995470047,,,,,
189.0,47,3,4,2.0,20.0,8.0,0.1000000014901161,143.99999976158142,,,,,
189.0,47,55,4,2.0,30.0,19.2,0.1000000014901161,518.3999991416931,,,,,
189.0,47,70,4,2.0,60.0,12.0,0.1000000014901161,647.9999989271164,,,,,
190.0,35,11,1,2.0,5.0,16.8,0.0,84.0,,,,,
190.0,35,51,1,2.0,25.0,42.4,0.0,1060.0,,,,,
190.0,35,74,1,2.0,16.0,8.0,0.0,128.0,,,,,
190.0,62,19,2,2.0,5.0,7.3,0.0,36.5,,,,,
190.0,62,26,2,2.0,30.0,24.9,0.0,747.0,,,,,
190.0,62,54,2,2.0,24.0,5.9,0.25,106.20000000000002,,,,,
191.0,25,59,8,2.0,30.0,44.0,0.0,1320.0,,,,,
191.0,25,73,8,2.0,20.0,12.0,0.2000000029802322,191.99999928474423,,,,,
192.0,59,11,6,2.0,15.0,16.8,0.25,189.0,,,,,
192.0,59,16,6,2.0,18.0,13.9,0.0,250.2,,,,,
193.0,35,59,7,2.0,60.0,44.0,0.0,2640.0,,,,,
193.0,35,68,7,2.0,30.0,10.0,0.0,300.0,,,,,
193.0,35,75,7,2.0,36.0,6.2,0.0,223.2,,,,,
193.0,28,44,8,3.0,15.0,15.5,0.1500000059604644,197.624998614192,,,,,
193.0,28,77,8,3.0,7.0,10.4,0.1500000059604644,61.87999956607818,,,,,
194.0,10,25,3,1.0,60.0,11.2,0.050000000745058,638.399999499321,,,,,
194.0,10,42,3,1.0,20.0,11.2,0.050000000745058,212.799999833107,,,,,
195.0,41,65,4,3.0,15.0,16.8,0.1000000014901161,226.79999962449077,,,,,
195.0,41,66,4,3.0,10.0,13.6,0.1000000014901161,122.3999997973442,,,,,
195.0,41,69,4,3.0,10.0,28.8,0.1000000014901161,259.19999957084656,,,,,
195.0,15,56,4,2.0,30.0,30.4,0.0,912.0,,,,,
196.0,42,23,3,3.0,10.0,7.2,0.0,72.0,,,,,
196.0,42,41,3,3.0,20.0,7.7,0.0,154.0,,,,,
196.0,42,77,3,3.0,5.0,10.4,0.0,52.0,,,,,
197.0,81,31,7,2.0,20.0,10.0,0.050000000745058,189.9999998509884,,,,,
197.0,44,56,7,1.0,14.0,30.4,0.0,425.6,,,,,
197.0,44,72,7,1.0,25.0,27.8,0.0,695.0,,,,,
197.0,44,77,7,1.0,25.0,10.4,0.0,260.0,,,,,
198.0,35,24,8,2.0,14.0,4.5,0.0,63.0,,,,,
198.0,35,40,8,2.0,5.0,18.4,0.0,92.0,,,,,
198.0,35,42,8,2.0,30.0,14.0,0.0,420.0,,,,,
199.0,46,28,4,2.0,20.0,45.6,0.0,912.0,,,,,
199.0,46,49,4,2.0,25.0,20.0,0.0,500.0,,,,,
200.0,41,15,6,1.0,12.0,15.5,0.050000000745058,176.6999998614192,,,,,
200.0,41,28,6,1.0,8.0,45.6,0.050000000745058,346.55999972820285,,,,,
200.0,6,54,9,3.0,20.0,7.45,0.0,149.0,,,,,
201.0,58,45,2,1.0,21.0,9.5,0.0,199.5,,,,,
201.0,58,53,2,1.0,6.0,32.8,0.0,196.8,,,,,
201.0,58,67,2,1.0,30.0,14.0,0.0,420.0,,,,,
202.0,37,14,6,2.0,70.0,23.25,0.0,1627.5,,,,,
202.0,37,65,6,2.0,20.0,21.05,0.0,421.0,,,,,
202.0,89,2,4,3.0,12.0,19.0,0.0,228.0,,,,,
202.0,89,21,4,3.0,12.0,10.0,0.0,120.0,,,,,
202.0,89,53,4,3.0,10.0,32.8,0.0,328.0,,,,,
202.0,89,61,4,3.0,25.0,28.5,0.0,712.5,,,,,
203.0,51,62,3,3.0,3.0,49.3,0.0,147.89999999999998,,,,,
204.0,39,25,9,2.0,18.0,14.0,0.1000000014901161,226.79999962449077,,,,,
204.0,39,70,9,2.0,14.0,15.0,0.1000000014901161,188.9999996870756,,,,,
204.0,3,43,7,1.0,15.0,46.0,0.1500000059604644,586.4999958872795,,,,,
204.0,3,48,7,1.0,15.0,12.75,0.1500000059604644,162.56249886006117,,,,,
205.0,56,13,1,2.0,10.0,6.0,0.0,60.0,,,,,
205.0,56,39,1,2.0,10.0,18.0,0.0,180.0,,,,,
206.0,6,28,4,1.0,3.0,45.6,0.0,136.8,,,,,
207.0,71,29,6,3.0,36.0,123.79,0.0,4456.4400000000005,,,,,
207.0,71,75,6,3.0,36.0,7.75,0.1000000014901161,251.0999995842576,,,,,
207.0,9,4,4,3.0,50.0,22.0,0.1500000059604644,934.9999934434892,,,,,
207.0,9,7,4,3.0,50.0,30.0,0.1500000059604644,1274.9999910593033,,,,,
207.0,9,8,4,3.0,10.0,40.0,0.1500000059604644,339.9999976158142,,,,,
208.0,21,24,7,2.0,10.0,4.5,0.1500000059604644,38.2499997317791,,,,,
208.0,21,46,7,2.0,9.0,12.0,0.1500000059604644,91.79999935626984,,,,,
208.0,21,47,7,2.0,6.0,9.5,0.1500000059604644,48.449999660253525,,,,,
208.0,21,60,7,2.0,12.0,34.0,0.1500000059604644,346.7999975681305,,,,,
209.0,86,21,7,1.0,40.0,10.0,0.2000000029802322,319.9999988079071,,,,,
209.0,86,32,7,1.0,50.0,32.0,0.2000000029802322,1279.9999952316284,,,,,
209.0,86,61,7,1.0,15.0,28.5,0.2000000029802322,341.9999987259507,,,,,
209.0,20,20,3,2.0,39.0,81.0,0.0,3159.0,,,,,
209.0,20,28,3,2.0,35.0,45.6,0.0,1596.0,,,,,
209.0,20,56,3,2.0,70.0,38.0,0.0,2660.0,,,,,
209.0,20,65,3,2.0,39.0,21.05,0.0,820.95,,,,,
209.0,20,75,3,2.0,50.0,7.75,0.0,387.5,,,,,
210.0,63,9,2,1.0,16.0,97.0,0.1500000059604644,1319.1999907493591,,,,,
210.0,63,16,2,1.0,50.0,17.45,0.0,872.5,,,,,
210.0,63,27,2,1.0,120.0,43.9,0.0,5268.0,,,,,
210.0,63,33,2,1.0,16.0,2.5,0.1500000059604644,33.99999976158142,,,,,
210.0,63,60,2,1.0,84.0,34.0,0.1500000059604644,2427.599982976913,,,,,
211.0,37,18,2,3.0,25.0,62.5,0.1000000014901161,1406.2499976716936,,,,,
211.0,37,41,2,3.0,80.0,9.65,0.1000000014901161,694.7999988496304,,,,,
211.0,37,42,2,3.0,20.0,14.0,0.0,280.0,,,,,
211.0,53,52,3,3.0,6.0,7.0,0.0,42.0,,,,,
211.0,53,59,3,3.0,4.0,55.0,0.0,220.0,,,,,
211.0,53,70,3,3.0,6.0,15.0,0.0,90.0,,,,,
212.0,80,24,4,2.0,5.0,4.5,0.0,22.5,,,,,
212.0,80,38,4,2.0,15.0,263.5,0.0,3952.5,,,,,
212.0,80,44,4,2.0,9.0,19.45,0.0,175.04999999999998,,,,,
213.0,14,10,6,3.0,16.0,31.0,0.050000000745058,471.1999996304512,,,,,
213.0,14,56,6,3.0,40.0,38.0,0.0,1520.0,,,,,
213.0,14,60,6,3.0,10.0,34.0,0.050000000745058,322.99999974668026,,,,,
214.0,70,24,7,1.0,8.0,4.5,0.0,36.0,,,,,
214.0,70,53,7,1.0,5.0,32.8,0.0,164.0,,,,,
214.0,12,35,8,2.0,3.0,18.0,0.0,54.0,,,,,
214.0,12,41,8,2.0,10.0,9.65,0.0,96.5,,,,,
214.0,12,68,8,2.0,6.0,12.5,0.0,75.0,,,,,
215.0,44,1,4,1.0,40.0,18.0,0.2000000029802322,575.9999978542328,,,,,
215.0,44,8,4,1.0,24.0,40.0,0.0,960.0,,,,,
215.0,44,30,4,1.0,20.0,25.89,0.2000000029802322,414.2399984568357,,,,,
215.0,44,40,4,1.0,25.0,18.4,0.2000000029802322,367.9999986290931,,,,,
